id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
42146474,Cosy apartment 10 min. walking from Sagrada Family,4954482,Mónica,Sant Martí,el Camp de l'Arpa del Clot,41.41176,2.17892,Entire home/apt,56,31,1,2022-09-04,0.05,1,239,0,
42151836,Chic Penthouse in the center with private terrace,131028869,Belén,Eixample,la Nova Esquerra de l'Eixample,41.38437,2.15391,Entire home/apt,227,1,208,2024-03-09,4.49,6,0,81,HUTB-005661
41976814,La Casa <3,332290940,Juliette,Ciutat Vella,el Raval,41.37633,2.17115,Private room,,2,2,2020-02-27,0.04,1,0,0,Exempt
41976895,Salles Pere IV Double Deluxe with Terrace,274419996,Salles Pere IV,Sant Martí,el Parc i la Llacuna del Poblenou,41.39735,2.19124,Private room,214,1,1,2021-10-20,0.03,4,225,0,HB-004233
41981309,Mi pisito!,31614488,Roxana,Horta-Guinardó,el Baix Guinardó,41.4101,2.17138,Entire home/apt,,31,0,,,1,0,0,
42163538,long term rental 460 eurs double private bedroom,244723417,Francisco,Eixample,Sant Antoni,41.37582,2.1565,Private room,,5,0,,,2,0,0,HUTB-200209
42163748,great location double private bedroom,244723417,Francisco,Eixample,Sant Antoni,41.37767,2.15902,Private room,,3,0,,,2,0,0,HUTB-309022
41981479,APARTM. TO 20 min-pl Cataluña-Ramblas-BARNA CITY,329942422,Julio,Sant Andreu,Sant Andreu,41.44063,2.18734,Entire home/apt,106,4,37,2024-01-06,0.75,1,320,19,HUTB-004956
42169123,Sweet Inn | Contemporary 2BR in the centre,32037490,SweetInn,Eixample,Sant Antoni,41.38103,2.1592,Entire home/apt,185,2,91,2024-02-28,2.00,233,263,38,HUTB-001861
41987860,Bedroom with own bathroom in stunning Poble Sec,70562326,Veronica,Sants-Montjuïc,el Poble Sec,41.37138,2.1614,Private room,,15,0,,,1,0,0,
42170181,Brand New Room in central BCN!,149271977,Marco,Eixample,l'Antiga Esquerra de l'Eixample,41.39409,2.15617,Private room,,32,0,,,1,0,0,
42173941,"MARINA PALMS! sunny bedroom, central! Amazin View!",334739867,Loredana,Eixample,el Fort Pienc,41.40119,2.18102,Private room,,2,1,2020-02-23,0.02,1,0,0,Exempt
42174418,Innovador apartamento en el barrio de Gracia,253465692,Josep,Gràcia,la Vila de Gràcia,41.39821,2.15433,Entire home/apt,81,32,0,,,28,248,0,
41991221,Alessandra Ramblas Central,2320210,"Ale, Maria & Arthur",Ciutat Vella,el Barri Gòtic,41.37676,2.17691,Entire home/apt,375,1,61,2024-02-03,1.29,50,268,26,HUTB-000924
42191057,Ciudad Vella Apartment Born District,51422381,Xavier,Ciutat Vella,el Barri Gòtic,41.38168,2.17887,Entire home/apt,,32,0,,,1,0,0,Exempt
41993285,Precioso estudio con terraza privada,82642287,Bodhi,Ciutat Vella,la Barceloneta,41.38199791291915,2.1886459715817788,Entire home/apt,56,31,1,2023-08-07,0.13,2,275,1,
42195430,The Ultimate Central Place,2320210,"Ale, Maria & Arthur",Eixample,la Dreta de l'Eixample,41.39147,2.16554,Entire home/apt,198,1,64,2024-02-01,1.28,50,277,31,HUTB-010178
41994542,Habitación individual tranquila y luminosa.,332277543,Sandra,Eixample,la Nova Esquerra de l'Eixample,41.38586,2.14379,Private room,21,31,37,2023-06-30,1.54,1,358,1,Exempt
42222494,ch1x2ru 2 Nice 1 Bedroom Flats Only 15min Ramblas,1447144,Acomodis Apartments,Sants-Montjuïc,el Poble Sec,41.37377,2.16824,Entire home/apt,366,1,0,,,169,226,0,HUTB-002500
41995123,ch1ib Nice 1 bedroom apartment only 15min Ramblas!,1447144,Acomodis Apartments,Sants-Montjuïc,el Poble Sec,41.37389,2.16988,Entire home/apt,189,1,5,2023-04-10,0.17,169,226,2,HUTB-002584
42000102,Stylish Eixample Barcelona Home with a View,23100117,Marisol,Eixample,el Fort Pienc,41.39862,2.17536,Entire home/apt,83,60,10,2023-11-05,0.29,1,201,5,
42226195,Habitacion acogedora y muy bien comunicada.,335410320,Eugenia,Sants-Montjuïc,Sants - Badal,41.37144,2.12792,Private room,44,1,18,2024-02-29,0.77,1,107,9,Exempt
42239139,Bright 2 bedroom with balcony in BCN Center - GYM,207109766,Enrique,Eixample,l'Antiga Esquerra de l'Eixample,41.39244,2.15716,Entire home/apt,202,3,78,2024-02-24,1.60,9,316,16,HUTB-004480
42009322,"5 min-Beach room,private bathroom, Poblenou",24720568,Pavlo,Sant Martí,el Poblenou,41.4018,2.20636,Private room,,3,0,,,1,0,0,Exempt
42240619,Sweet Inn | Comfortable Apt. in the Old City,32037490,SweetInn,Eixample,Sant Antoni,41.38103,2.1592,Entire home/apt,180,2,119,2024-01-21,2.42,233,251,38,HUTB-001862
42009701,New Ramblas City Center Apartment,2819397,Leslie Maria Ella And Arthur,Ciutat Vella,el Barri Gòtic,41.37807,2.17677,Entire home/apt,500,28,1,2020-04-30,0.02,47,148,0,HUTB-000924
42243446,Nice room for 2 persons Arc de Triumph center BCN,335547158,Ivan,Eixample,la Dreta de l'Eixample,41.39376,2.17599,Private room,,2,0,,,2,0,0,Exempt
42012064,Modernist central new 4 rooms apartment,163333365,Beatriz,Eixample,la Sagrada Família,41.401,2.17536,Entire home/apt,220,31,7,2023-10-17,0.34,4,62,2,Exempt
42246900,STYLISH MODERNIST 1BED APT EIXAMPLE Wi-Fi/SMART TV,5543127,Vicky & Agus,Eixample,l'Antiga Esquerra de l'Eixample,41.38514,2.15774,Entire home/apt,93,31,14,2024-02-05,0.32,19,317,1,Exempt
42012548,"Nice ""Room Cerdà"" in new central coliving space",163333365,Beatriz,Eixample,el Fort Pienc,41.39956,2.17687,Private room,,31,3,2024-02-10,0.82,4,20,3,Exempt
42012772,"Nice ""Room Gaudi"" in new central coliving space",163333365,Beatriz,Eixample,la Sagrada Família,41.40091,2.1752,Private room,,31,4,2024-02-22,0.97,4,31,4,Exempt
42012830,Cuarto,332882645,Eduardo,Sant Martí,la Verneda i la Pau,41.42131,2.20145,Private room,,30,0,,,1,0,0,
42014907,Suite in the heart of the city,4938824,Santiago,Eixample,la Dreta de l'Eixample,41.39254,2.17389,Private room,,2,0,,,1,0,0,Exempt
42249336,Apartment with a view next to P. de Gracia,68522782,Egor,Eixample,la Dreta de l'Eixample,41.39456,2.16703,Entire home/apt,,32,1,2023-03-24,0.08,3,0,1,
42249998,Poblenou Beach - quiet & confortable apartment,59223335,Anna,Sant Martí,el Poblenou,41.39904,2.20528,Entire home/apt,52,91,2,2023-12-22,0.30,4,180,2,Exempt
42015983,Loft with terrace Barcelona(monthly rent Expats),332907300,Marisol,Ciutat Vella,el Raval,41.38105,2.16675,Entire home/apt,50,45,9,2023-06-10,0.19,1,210,1,
42263516,Pis confortable aprop de la Sagrada Familia,112579772,Consol,Sant Martí,Sant Martí de Provençals,41.41378,2.19856,Entire home/apt,224,1,50,2024-03-03,2.35,1,312,28,HUTB-003703
42264373,The flat,2246766,Aliaksei,Sant Martí,el Besòs i el Maresme,41.41832,2.21347,Entire home/apt,,7,8,2023-10-26,0.17,2,0,3,
42267157,BARCELONA | SPACIOUS 8 PEOPLE | SAGRADA | BALCONY,263406860,Enrique,Eixample,la Sagrada Família,41.40439,2.17628,Entire home/apt,193,3,67,2024-03-14,1.36,22,312,41,HUTB-010325
42019345,<centric double room> 5 mins metro 10 mins Ramblas,281663581,Simocry,Ciutat Vella,el Raval,41.37795,2.16838,Private room,120,3,0,,,6,364,0,
42267766,BRIGHT APT NEAR SAGRADA | 8 PEOPLE ¦,263406860,Enrique,Eixample,la Sagrada Família,41.40123,2.17658,Entire home/apt,231,3,113,2024-03-06,2.30,22,330,46,HUTB-006896
42268112,BARCELONA | SPACIOUS FLAT | PRIVATE BALCONY¦,263406860,Enrique,Gràcia,la Vila de Gràcia,41.39742,2.15602,Entire home/apt,229,2,107,2024-02-25,2.19,22,331,28,HUTB-013052
42020019,Bright penthouse with terrace in the center,7817834,Damiendecaritat,Ciutat Vella,el Raval,41.37946,2.16401,Entire home/apt,,120,0,,,1,0,0,
42297026,Moderno apartamento en Plaza Cataluña,9667715,Romina,Eixample,la Dreta de l'Eixample,41.38906,2.17386,Entire home/apt,94,31,3,2023-08-17,0.16,8,55,2,Exempt
42021980,habitación privada en montjuic,333011049,Mel,Sants-Montjuïc,el Poble Sec,41.37374,2.15587,Private room,,1,3,2020-05-02,0.06,2,0,0,Exempt
42321153,Stylish and central loft -Students & Professionals,336492918,Txema,Ciutat Vella,el Raval,41.376715039016624,2.166319949071125,Entire home/apt,43,90,3,2023-07-31,0.12,1,312,1,
42028812,Twin room  next  to the Ramblas  of Barcelona,178760074,Hotel Condal,Ciutat Vella,el Barri Gòtic,41.38051,2.17521,Private room,,1,68,2024-01-29,1.56,4,229,11,HB-005110
42028825,Double Room next to the Ramblas of Barcelona,178760074,Hotel Condal,Ciutat Vella,el Barri Gòtic,41.38242,2.17463,Private room,139,1,188,2024-03-04,3.77,4,229,18,HB-005110
42030176,Bright and modern apartment with sea view,333092064,Lodging,Ciutat Vella,la Barceloneta,41.37884,2.19103,Entire home/apt,263,3,72,2024-02-24,1.46,5,224,24,HUTB-052672
42030367,*monthly stays* Apartment in Sant Andreu,1414702,Ferran,Sant Andreu,Sant Andreu,41.43484,2.18647,Entire home/apt,46,32,0,,,26,0,0,
42030519,Luxury apartment with gym and pool,43565515,Homes In Blue,Eixample,la Dreta de l'Eixample,41.39064,2.17324,Entire home/apt,181,1,5,2024-02-16,0.24,35,180,3,Exempt
42032411,"Awesome loft new & fully furnished, top amenities",333109027,Vincent,Horta-Guinardó,el Carmel,41.42664,2.15669,Entire home/apt,87,2,87,2024-03-01,1.78,1,4,28,Exempt
42322753,Habitación tranquila cerca de la playa,170880118,Alexandra,Sant Martí,el Parc i la Llacuna del Poblenou,41.39324,2.18943,Private room,,32,16,2022-09-05,0.32,1,0,0,Exempt
42057280,Modern and elegant Apt on the beach,333092064,Lodging,Ciutat Vella,la Barceloneta,41.37942,2.19297,Entire home/apt,294,3,73,2024-01-25,1.48,5,205,31,HUTB-052670
42328276,"Apartamento duplex, Sagrada Familia y Parc Güell",86169336,Isbel,Horta-Guinardó,el Baix Guinardó,41.41179,2.16348,Entire home/apt,60,32,4,2023-11-01,0.26,1,189,3,
42341195,hppe Happy 4 Bedroom Flat 2 Bathr. Ideal Location!,1447144,Acomodis Apartments,Sants-Montjuïc,Sants,41.3765,2.13924,Entire home/apt,,1,0,,,169,3,0,
42057654,Amazing double room with sunny balcony in Eixample,24360600,Montse,Eixample,la Dreta de l'Eixample,41.39588,2.16795,Private room,,32,12,2024-01-08,0.27,5,123,7,
42344644,Twentytú Hostel - Private quadruple room,336790045,Josep,Sant Martí,el Parc i la Llacuna del Poblenou,41.39783,2.18827,Shared room,300,1,8,2024-01-02,0.41,2,365,4,AJ000538
42060496,Cozy newly renovated apartment in Sants,71253662,Adrián,Sants-Montjuïc,Sants,41.37112,2.13239,Entire home/apt,50,31,2,2024-02-26,0.75,1,271,2,
42347245,BIG AND LUXURIOUS APARTMENT IN BARCELONA CENTER,3250728,Carlos,Eixample,l'Antiga Esquerra de l'Eixample,41.39161,2.15712,Entire home/apt,343,1,129,2024-03-03,2.90,8,262,51,HUTB-004310
42062992,4-bedroom with terrace near Pg Gracia&Pl Catalunya,10704,Weflating,Eixample,la Dreta de l'Eixample,41.39211,2.17055,Entire home/apt,726,3,131,2024-03-17,3.33,32,144,35,HUTB-787084
42347934,Sunny apartment in Born near plaza cataluña,336827697,Robert,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38947,2.17866,Entire home/apt,,30,1,2020-03-31,0.02,1,0,0,
42348318,BBarcelona Central Boutique Apartment 11,336799170,BBarcelona Apartments,Eixample,l'Antiga Esquerra de l'Eixample,41.38462,2.1567,Entire home/apt,183,1,45,2023-12-31,1.43,10,135,22,HUTB-003785
42065875,Friendly room with balcony,771458,Rita,Eixample,Sant Antoni,41.37955,2.15645,Private room,21,32,3,2023-10-18,0.17,14,324,1,
42066899,2BR penthouse in trendy/tapas,53807169,Pau,Eixample,Sant Antoni,41.3757,2.16679,Entire home/apt,114,3,130,2024-02-08,2.62,1,138,52,HUTB-011074
42349331,BBarcelona Central Boutique Apartment 31,336799170,BBarcelona Apartments,Eixample,l'Antiga Esquerra de l'Eixample,41.38528,2.15659,Entire home/apt,178,1,46,2024-02-28,2.12,10,178,37,HUTB-003782
42404270,"La playa ,  la UPF , el 22@ ,15´a plz Cataluña",337472704,Jesus,Sant Martí,la Vila Olímpica del Poblenou,41.39445495605469,2.1953670978546143,Private room,26,30,68,2024-03-17,1.38,2,0,4,Exempt
42349746,BBarcelona Central Boutique Apartment 41,336799170,BBarcelona Apartments,Eixample,la Nova Esquerra de l'Eixample,41.38379,2.15615,Entire home/apt,181,1,29,2023-12-27,0.99,10,169,18,HUTB-003784
42349882,BBarcelona Central Boutique Apartment 51,336799170,BBarcelona Apartments,Eixample,l'Antiga Esquerra de l'Eixample,41.38439,2.15621,Entire home/apt,176,1,37,2024-02-12,1.81,10,165,26,HUTB-003789
42417517,Barcelona City Suite in the middle of nature.,84323963,Monica,Sarrià-Sant Gervasi,Sarrià,41.40771,2.1084,Private room,120,5,22,2024-02-29,0.95,2,339,15,Exempt
42350049,BBarcelona Central Boutique Superior  Terrace 12,336799170,BBarcelona Apartments,Eixample,la Nova Esquerra de l'Eixample,41.38398,2.15481,Entire home/apt,204,1,36,2024-02-01,1.52,10,161,24,HUTB-003786
42350274,BBarcelona Central Boutique Apartment 22,336799170,BBarcelona Apartments,Eixample,la Nova Esquerra de l'Eixample,41.38426,2.15492,Entire home/apt,196,1,28,2023-11-29,0.84,10,108,16,HUTB-003781
42418361,DELUXE APARTMENT - PASEO DE GRACIA,14002195,Agustín,Eixample,la Dreta de l'Eixample,41.39118,2.16468,Entire home/apt,366,2,19,2024-02-10,0.78,9,178,14,HUTB-009647
42419142,Sweet Inn | Stylish Apt. in the Historical Centre,32037490,SweetInn,Eixample,Sant Antoni,41.38103,2.1592,Entire home/apt,208,2,94,2024-02-23,2.07,233,261,28,HUTB-001859
42350420,BBarcelona Central Boutique Apartment 32,336799170,BBarcelona Apartments,Eixample,l'Antiga Esquerra de l'Eixample,41.38552,2.15651,Entire home/apt,200,1,48,2024-02-28,1.22,10,121,30,HUTB-003783
42350538,BBarcelona Central Boutique Apartment 52,336799170,BBarcelona Apartments,Eixample,l'Antiga Esquerra de l'Eixample,41.3842,2.15597,Entire home/apt,196,1,16,2023-10-12,0.68,10,108,10,HUTB-003790
42420067,Modern and bright apartment well located,336901871,David,Gràcia,la Vila de Gràcia,41.40241,2.1506,Entire home/apt,182,2,73,2024-03-16,1.68,1,27,30,HUTB-004785
42350651,BBarcelona Central Boutique Apartment 42,336799170,BBarcelona Apartments,Eixample,l'Antiga Esquerra de l'Eixample,41.38595,2.15573,Entire home/apt,199,1,12,2023-06-15,0.50,10,116,1,HUTB-003788
42368011,Cozy double bedroom in the heart of the city.,855021,Ale,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38754,2.17688,Private room,27,31,9,2024-02-26,0.43,1,339,6,
42369117,AB Marina Apartment  V-II,4459553,AB Apartment Barcelona,Eixample,el Fort Pienc,41.39917,2.17845,Entire home/apt,187,1,51,2024-01-17,1.03,196,19,22,HUTB-011551
42421284,Cozy and elegant rooms in the heart of Barcelona,337667472,Niklas,Eixample,la Dreta de l'Eixample,41.39523,2.16541,Private room,,15,1,2020-07-16,0.02,1,0,0,Exempt
42371898,Apartamento 2 Habitaciones 4 pax Isabella's House,333353416,Isabellas House,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,41.39603,2.13696,Entire home/apt,210,1,106,2024-03-17,2.36,5,232,12,HB-000269
42421800,Sunny Double Room In  Nature . (Barcelona City),84323963,Monica,Sarrià-Sant Gervasi,Sarrià,41.40749,2.10624,Private room,96,31,22,2024-02-23,0.45,2,303,8,Exempt
42458337,Pleno centro Barcelona,331733405,Laura,Eixample,el Fort Pienc,41.39785,2.1789,Private room,,7,0,,,1,0,0,Exempt
42373718,Sweet Inn | Trendy Apt with big terrace,32037490,SweetInn,Eixample,Sant Antoni,41.38103,2.1592,Entire home/apt,147,2,63,2024-02-25,1.28,233,240,25,HUTB-001863
42376889,Room for 2 persons center BCN Arc de Triumph,335547158,Ivan,Eixample,la Dreta de l'Eixample,41.39569,2.17605,Private room,,2,0,,,2,0,0,Exempt
42464081,Beachfront two-bedroom apartment (new),89096398,Margarita,Sant Martí,el Besòs i el Maresme,41.41363,2.21944,Entire home/apt,266,31,3,2022-03-25,0.10,1,180,0,
42380546,Habitación en el corazón del Borne,328987894,Jacinto,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38493,2.18292,Private room,,3,0,,,1,0,0,Exempt
42464818,ROOM Centro BARCELONA - Plaza Universidat Gran Via,280093083,Vex,Eixample,l'Antiga Esquerra de l'Eixample,41.38542,2.1617,Private room,,2,0,,,1,0,0,Exempt
42388402,Barry Saint Bernard Room,1211618,Bernhard,Ciutat Vella,el Raval,41.37964,2.16805,Private room,87,31,266,2024-03-17,5.38,2,0,93,Exempt
42470008,Apartamento centro Barcelona,6074635,Isabel,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38959,2.1798,Entire home/apt,150,30,0,,,2,262,0,Exempt
42393313,Be Barcelona Nice and Comfy 1.3,40676061,Be Barcelona,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38921,2.17764,Entire home/apt,216,1,121,2024-03-19,2.45,21,0,63,HUTB-009458
42393912,Twentytú Hostel - Private Double Room,336790045,Josep,Sant Martí,el Parc i la Llacuna del Poblenou,41.39866,2.18758,Private room,,1,3,2023-10-07,0.16,2,362,2,AJ000538
42471182,Double room with Private bathroom in shared Loft,38664471,Marta,Sants-Montjuïc,el Poble Sec,41.372669,2.160769,Private room,82,2,97,2024-03-17,3.00,1,46,35,Exempt
42393950,3) Little room without window in the centre,259424317,Lyubov,Ciutat Vella,el Raval,41.38139,2.16598,Private room,,31,12,2022-08-16,0.24,2,0,0,Exempt
42395557,big room with double bed,279402135,Raja,Ciutat Vella,el Raval,41.37689,2.16704,Private room,,3,11,2020-11-12,0.22,2,0,0,Exempt
42478774,Apartamento precioso con jardínes y piscinas,35813494,Raúl,Horta-Guinardó,la Font d'en Fargues,41.42443,2.16777,Entire home/apt,90,32,0,,,1,353,0,
42396146,Mediterranean Barcelona Penthouse with balcony,333682186,Nacho,Nou Barris,Porta,41.43149,2.17921,Entire home/apt,139,3,16,2024-02-28,0.35,4,220,5,HUTB-047748
42479082,Espectacular apartamento con terraza en el Gótico2,318426506,Myriam,Ciutat Vella,el Barri Gòtic,41.3808,2.17776,Entire home/apt,122,32,7,2023-12-16,0.15,2,323,3,
42396214,TSA Gran Via |  1 Bed Luxury Apartment,231456318,The Streets Apartments,Eixample,la Nova Esquerra de l'Eixample,41.37861,2.15329,Entire home/apt,242,1,119,2024-02-29,2.40,8,251,48,HUTB-006592
42397180,TSA Gran Via |   4 Bed Family Apartment,231456318,The Streets Apartments,Eixample,la Nova Esquerra de l'Eixample,41.378601,2.15329,Entire home/apt,340,1,101,2024-03-01,4.06,8,153,45,HUTB-006595
42483086,Stylish 2-bedrooms flat in Putxet with car parking,338285731,Miguel,Sarrià-Sant Gervasi,el Putxet i el Farró,41.40968,2.1439,Entire home/apt,,31,1,2021-09-15,0.03,1,362,0,
42399052,BARCELONA | BEAUTIFUL & CONTEMPORARY APARTMENT |¤,299462,Stay U-Nique,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,41.39502,2.14539,Entire home/apt,199,3,43,2024-02-23,0.88,149,319,12,HUTB-004221
42399737,TSA Gran Via | 4 Bed Historic Apartment,231456318,The Streets Apartments,Eixample,la Nova Esquerra de l'Eixample,41.37861,2.15329,Entire home/apt,340,1,78,2024-03-11,1.77,8,234,38,HUTB-006587
42400057,TSA Gran Via |  1 Bed Amazing Apartment,231456318,The Streets Apartments,Eixample,la Nova Esquerra de l'Eixample,41.37861,2.15329,Entire home/apt,227,1,96,2024-01-31,1.96,8,215,37,HUTB-006588
42497277,Designer family house in Gràcia,5264883,Unique,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,41.39987,2.15177,Entire home/apt,120,32,2,2020-05-31,0.04,32,0,0,
42400193,Acogedora estancia SAGRADA FAMILIA,337430420,Nicole,Gràcia,el Camp d'en Grassot i Gràcia Nova,41.40463,2.165,Private room,,3,1,2020-02-25,0.02,1,0,0,Exempt
42503958,Suite for 4 close to Sagrada Familia,327766078,Jose David,Eixample,la Dreta de l'Eixample,41.39736,2.17611,Entire home/apt,8589,31,6,2024-02-25,0.12,1,45,2,Exempt
42400775,Habitación individual en amplio piso compartido,121118160,Natalia,Eixample,la Nova Esquerra de l'Eixample,41.3812,2.14995,Private room,,1,14,2021-08-20,0.32,1,0,0,Exempt
42727558,Cosy central room in Eixample,24360600,Montse,Eixample,la Dreta de l'Eixample,41.39615,2.16789,Private room,24,32,11,2024-03-06,0.48,5,59,5,
42505004,cozy flat near the sea - MM Barceloneta,24246279,Luca,Ciutat Vella,la Barceloneta,41.37961,2.1891,Entire home/apt,45,31,14,2024-01-25,0.29,1,70,7,
42727913,Habitacion doble acogedora,55142435,Kelian,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38874,2.17799,Private room,,4,0,,,1,0,0,Exempt
42728305,Central beautiful room in Eixample,24360600,Montse,Eixample,la Dreta de l'Eixample,41.39568,2.16975,Private room,83,31,14,2024-01-03,0.37,5,122,8,
42506993,Gran Apartamento duplex en Barcelona! Metro a 2`,335838676,Vale Y Pere,Sants-Montjuïc,Sants - Badal,41.37433794678554,2.1238168841081957,Entire home/apt,50,32,15,2023-11-07,0.36,10,268,3,Exempt
42516529,Habitación luminosa exterior ideal para trabajar,337472704,Jesus,Sant Martí,la Vila Olímpica del Poblenou,41.39526,2.19458,Private room,24,30,69,2023-12-17,1.44,2,142,3,Exempt
42729359,Central and bright room in Eixample,24360600,Montse,Eixample,la Dreta de l'Eixample,41.39745,2.1693,Private room,63,32,9,2023-11-01,0.21,5,198,4,
42525096,"Cute flat in Gothic area, large shared terrace.",1310304,Luis,Ciutat Vella,el Barri Gòtic,41.3818,2.173,Entire home/apt,37,32,2,2023-12-01,0.25,45,219,2,
42731902,Modern Luxury in Modernist Eixample 2DB/Wi-Fi/AC,5543127,Vicky & Agus,Eixample,el Fort Pienc,41.39987,2.17832,Entire home/apt,149,32,9,2023-12-13,0.36,19,320,2,
42525446,"Cute sunny light flat, shared terrace, Gothic area",1310304,Luis,Ciutat Vella,el Barri Gòtic,41.38336,2.17162,Entire home/apt,41,32,4,2024-03-10,0.34,45,243,4,
42525622,"Cozy, quiet flat with large shared terrace, Gothic",1310304,Luis,Ciutat Vella,el Raval,41.38156,2.17143,Entire home/apt,30,32,3,2024-02-29,0.10,45,79,2,
42733199,Alquiler de habitacion de matrimonio,53978279,Pablo,Ciutat Vella,el Raval,41.37829,2.17321,Private room,80,2,142,2024-03-15,4.78,2,39,74,Exempt
42733933,Private 8 Bedroom (Entire Room),237151305,St Christophers Barcelona,Eixample,la Dreta de l'Eixample,41.3861,2.16768,Private room,364,1,7,2023-01-04,0.18,11,193,0,AJ-000539
42734434,Charming apartment in the heart of Gràcia,340346100,Victor,Gràcia,la Vila de Gràcia,41.40667,2.16002,Entire home/apt,,3,0,,,1,0,0,HUTB-001185
42536918,Cozy pool apartment next to the beaches,1432835,Angel,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,41.40455,2.21176,Entire home/apt,176,5,45,2024-02-23,1.19,40,218,28,HUTB-009904
42734754,Private 6 Bedroom (Entire Room),237151305,St Christophers Barcelona,Eixample,la Dreta de l'Eixample,41.3861,2.16768,Private room,351,1,0,,,11,120,0,AJ-000539
42546533,Habitación grande  con balcón. Aire acondicionado,139702230,Adrin,Sants-Montjuïc,el Poble Sec,41.37472,2.17283,Private room,19,31,2,2022-09-01,0.10,3,200,0,
42735429,Private 4 Bedroom (Entire Room),237151305,St Christophers Barcelona,Eixample,la Dreta de l'Eixample,41.3861,2.16768,Private room,228,1,0,,,11,24,0,AJ-000539
42546990,"Habitación grande TV, aire acondicionado y Balcon",139702230,Adrin,Sants-Montjuïc,el Poble Sec,41.37481,2.17052,Private room,19,31,15,2024-02-18,0.43,3,220,6,
42735542,Exclusivo piso a pie de calle en zona céntrica.,133411365,Claudia,Sants-Montjuïc,el Poble Sec,41.37242,2.16672,Entire home/apt,99,31,1,2021-07-19,0.03,1,358,0,Exempt
42547432,"Habitación cama doble, tv y aire acondicionado",139702230,Adrin,Ciutat Vella,el Raval,41.37548,2.17261,Private room,16,31,13,2024-02-18,0.30,3,195,3,Exempt
42549331,Christina Suites City Center Terrace,2320210,"Ale, Maria & Arthur",Eixample,la Dreta de l'Eixample,41.39128,2.16132,Entire home/apt,200,32,4,2022-08-02,0.08,50,212,0,
42551373,"Habitación y baño privado,10 minutos de Pz España",32065979,Francesca,Sants-Montjuïc,la Marina de Port,41.36465,2.13949,Private room,,1,3,2020-03-11,0.06,1,0,0,Exempt
42741257,super clean double bedroom,326155283,Tina,Eixample,l'Antiga Esquerra de l'Eixample,41.39176,2.1476,Private room,,1,0,,,1,0,0,Exempt
42750246,Sealona Born Apartments 4,1716315,Marc,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38585,2.18401,Entire home/apt,187,3,58,2024-03-05,1.48,12,0,24,HUTB-002908
42560387,Sweet Inn | Modern 2BR in Eixample,32037490,SweetInn,Eixample,Sant Antoni,41.38103,2.1592,Entire home/apt,158,2,128,2024-02-11,2.59,233,247,34,HUTB001858
42759372,Han 2 doble 20 mins del centro de Barcelona,236937981,Richard,Nou Barris,la Guineueta,41.43684,2.16733,Private room,,1,1,2020-03-11,0.02,1,0,0,Exempt
42561460,Piso para estudiantes de 4 habitaciones,64805231,Marc,Sants-Montjuïc,Sants,41.37432,2.13096,Entire home/apt,80,32,3,2022-12-17,0.15,36,259,0,
42766670,Double Room next to Ciutadella Park,340387517,Ramon,Sant Martí,el Parc i la Llacuna del Poblenou,41.39095,2.18595,Private room,,1,0,,,1,0,0,Exempt
42563924,Flat near Paseo de Gracia,207109354,Julio,Eixample,la Dreta de l'Eixample,41.39665,2.16903,Entire home/apt,150,31,10,2023-11-14,0.36,1,278,3,
42564722,Alquiler de Habitacion doble,304352484,Eduardo,Eixample,la Nova Esquerra de l'Eixample,41.37918,2.14708,Private room,,4,1,2020-03-11,0.02,2,0,0,Exempt
42782544,Very clean quite and bright private room,340736361,Hessam,Les Corts,la Maternitat i Sant Ramon,41.37933,2.1263,Private room,,1,0,,,3,0,0,Exempt
42802442,Alquiler de Habitacion Individual,304352484,Eduardo,Eixample,la Nova Esquerra de l'Eixample,41.37929,2.14893,Private room,,4,0,,,2,0,0,Exempt
42570447,Amazing Flat in Barcelona Center,43563871,Estephania,Eixample,la Dreta de l'Eixample,41.38689,2.16519,Entire home/apt,,30,0,,,1,0,0,
42802494,Sweet Inn | Modern Apt. near Plaza Espana,32037490,SweetInn,Eixample,Sant Antoni,41.38103,2.1592,Entire home/apt,171,2,62,2024-02-04,1.36,233,232,18,HUTB-001856
42805203,Apartamento para 2 Sata Olimpic Village Area,224777598,Apartamentos Sata,Sant Martí,la Vila Olímpica del Poblenou,41.39171,2.192,Entire home/apt,53,32,4,2023-12-23,0.16,5,254,2,HUTB-005286
42575841,Cozy 3Bed flat with Balcony close to Plaza España,338708682,Josep Carles,Sants-Montjuïc,Hostafrancs,41.37314,2.14192,Entire home/apt,136,2,58,2024-03-07,1.67,1,331,21,HUTB-012433
